


























































































3 | [741.6626586914062, 5.589001655578613, 840.0, 639.8150634765625] | 





4 | [688.5048217773438, 3.7313520908355713, 803.9265747070312, 617.6454467773438] | 

4 | [710.35205078125, 2.2380478382110596, 834.9727783203125, 625.108642578125] | 
4 | [721.1845703125, 3.225053548812866, 840.0, 632.2308959960938] | 
4 | [728.1460571289062, 4.2269110679626465, 840.0, 632.5881958007812] | 

4 | [741.2039794921875, 3.6731784343719482, 840.0, 631.3572998046875] | 

















































































5 | [15.222530364990234, 2.7033121585845947, 161.61546325683594, 638.5977783203125] | 
5 | [7.640207290649414, 0.0, 152.30670166015625, 639.3958129882812] | 
5 | [0.8975954055786133, 1.6791785955429077, 140.25277709960938, 640.0] | 
5 | [0.0, 1.3582329750061035, 135.63748168945312, 640.0] | 
5 | [0.0, 5.267970085144043, 125.47754669189453, 640.0] | 
5 | [0.0, 2.666191339492798, 126.71683502197266, 640.0] | 
5 | [0.0, 4.744349002838135, 127.34088134765625, 640.0] | 






6 | [94.16649627685547, 3.061339855194092, 202.0886688232422, 601.6021728515625] | 
6 | [87.73539733886719, 4.146027088165283, 200.3656768798828, 607.6765747070312] | 

6 | [63.321773529052734, 3.3331470489501953, 182.790771484375, 609.8986206054688] | 
6 | [51.85953140258789, 3.6378297805786133, 168.67953491210938, 607.049072265625] | 
6 | [47.44572448730469, 7.135937690734863, 169.53738403320312, 614.3211669921875] | 
6 | [35.1943359375, 5.952578067779541, 163.8729248046875, 608.3643798828125] | 
6 | [29.931724548339844, 7.117264270782471, 162.62222290039062, 617.4469604492188] | 
6 | [14.923660278320312, 5.821530818939209, 154.65452575683594, 614.376220703125] | 
6 | [8.039407730102539, 4.1356282234191895, 150.8941192626953, 609.2786254882812] | 
6 | [3.8522675037384033, 2.764702081680298, 145.42649841308594, 609.418701171875] | 
6 | [1.8255268335342407, 5.561578750610352, 143.9860076904297, 621.0875244140625] | 
6 | [0.0, 6.3840012550354, 144.40284729003906, 624.1091918945312] | 
6 | [0.0, 4.75410795211792, 136.66697692871094, 619.9771118164062] | 
6 | [0.0, 5.822652339935303, 136.3590087890625, 630.4793701171875] | 
6 | [0.0, 7.567670822143555, 124.63909149169922, 635.3423461914062] | 
6 | [0.0, 7.705284595489502, 120.37480926513672, 636.4330444335938] | 
6 | [0.0, 7.795523643493652, 122.31262969970703, 635.834228515625] | 
6 | [0.0, 7.151010513305664, 120.30370330810547, 638.0887451171875] | 
6 | [0.0, 6.940800666809082, 119.30814361572266, 639.408203125] | 
6 | [0.0, 8.265899658203125, 116.93480682373047, 640.0] | 
6 | [0.0, 8.119497299194336, 115.90884399414062, 640.0] | 
6 | [0.0, 9.150883674621582, 115.207275390625, 640.0] | 
6 | [0.092180036008358, 10.379770278930664, 117.59308624267578, 640.0] | 
6 | [0.0, 9.76435661315918, 118.4480209350586, 640.0] | 






















8 | [645.0001220703125, 2.012363910675049, 791.963623046875, 614.4196166992188] | 
8 | [653.8104248046875, 2.4254508018493652, 806.664794921875, 625.90087890625] | 
8 | [661.341796875, 3.496502161026001, 825.5242309570312, 637.424560546875] | 
8 | [675.0833740234375, 2.8990657329559326, 836.1799926757812, 640.0] | 
8 | [693.1795654296875, 5.580172538757324, 840.0, 638.3832397460938] | 
8 | [703.91064453125, 7.873383522033691, 840.0, 640.0] | 
8 | [718.3009033203125, 9.788263320922852, 840.0, 640.0] | 
8 | [721.8862915039062, 10.204996109008789, 840.0, 640.0] | 





10 | [642.4618530273438, 10.33460521697998, 744.87744140625, 586.564697265625] | 
10 | [651.2960205078125, 8.727545738220215, 755.656982421875, 602.4894409179688] | 





10 | [702.3927001953125, 6.371549129486084, 827.0151977539062, 632.4022827148438] | 
10 | [706.3282470703125, 8.121617317199707, 840.0, 639.405517578125] | 























11 | [236.40078735351562, 23.40750503540039, 275.4460754394531, 314.6331787109375] | 
11 | [239.126953125, 18.06245994567871, 281.8265075683594, 315.6147766113281] | 
11 | [243.18978881835938, 15.540184020996094, 286.09271240234375, 318.2196350097656] | 
11 | [247.49423217773438, 11.969796180725098, 288.7513122558594, 323.3822937011719] | 
11 | [250.97056579589844, 11.935310363769531, 293.0793762207031, 324.7648620605469] | 
11 | [255.6173095703125, 11.713788986206055, 297.87860107421875, 321.3631591796875] | 
11 | [260.0276184082031, 14.365324974060059, 302.033203125, 319.2731628417969] | 
11 | [265.39892578125, 9.169072151184082, 308.5850830078125, 320.7594909667969] | 
11 | [269.8468322753906, 7.695583343505859, 310.9502868652344, 324.5534973144531] | 

11 | [279.9151306152344, 8.779986381530762, 321.4861755371094, 323.24029541015625] | 
11 | [283.05303955078125, 8.104475975036621, 328.9153137207031, 320.7611083984375] | 
11 | [288.564697265625, 7.786977291107178, 331.5995788574219, 323.7154235839844] | 
11 | [292.8722229003906, 5.957587718963623, 337.3976745605469, 326.1198425292969] | 
11 | [298.62939453125, 6.4019694328308105, 342.4963684082031, 323.0760803222656] | 
11 | [303.1258544921875, 6.843787670135498, 349.7156982421875, 320.47052001953125] | 
11 | [309.9927673339844, 5.827737808227539, 352.6336669921875, 324.3953857421875] | 
11 | [314.8001403808594, 4.186300277709961, 359.51324462890625, 326.5702209472656] | 
11 | [321.1968994140625, 5.830814361572266, 364.3074035644531, 323.197509765625] | 
11 | [326.45440673828125, 6.70328426361084, 370.4954528808594, 322.75225830078125] | 
11 | [332.7940979003906, 4.838913917541504, 375.1107482910156, 327.10064697265625] | 
11 | [340.57489013671875, 4.607236385345459, 382.3569641113281, 324.2058410644531] | 
11 | [345.130859375, 5.195034027099609, 390.2328186035156, 323.34112548828125] | 
11 | [351.84918212890625, 4.293466091156006, 394.0929870605469, 325.40924072265625] | 
11 | [355.5407409667969, 4.200243949890137, 400.81829833984375, 328.6983337402344] | 
11 | [363.7730407714844, 4.833691120147705, 409.1590881347656, 325.6043701171875] | 
11 | [370.0785827636719, 4.975519180297852, 413.7823181152344, 328.5596923828125] | 
11 | [374.1853332519531, 3.3989639282226562, 417.56243896484375, 328.24151611328125] | 
11 | [377.955810546875, 2.6261403560638428, 423.7389221191406, 332.8876037597656] | 
11 | [382.81597900390625, 2.7485151290893555, 428.12158203125, 333.6684875488281] | 
11 | [386.0394592285156, 2.92773175239563, 432.7735595703125, 335.5101318359375] | 
11 | [391.6071472167969, 2.7654314041137695, 434.9519958496094, 335.1433410644531] | 
11 | [394.0699768066406, 2.3686301708221436, 437.359619140625, 335.44146728515625] | 
11 | [396.4248352050781, 2.5610992908477783, 443.1537170410156, 337.2976989746094] | 
11 | [397.91357421875, 2.375645160675049, 445.69189453125, 340.69842529296875] | 
11 | [400.0314636230469, 2.838557243347168, 446.9710388183594, 340.5081787109375] | 
12 | [351.5843200683594, 1.034045934677124, 398.9452819824219, 360.44415283203125] | 
12 | [352.28131103515625, 0.37179189920425415, 399.10357666015625, 360.9743347167969] | 11 | [400.7106628417969, 2.716315269470215, 447.9867248535156, 343.4566650390625] | 
12 | [352.2455139160156, 1.058693528175354, 399.9029846191406, 363.15460205078125] | 11 | [402.0834045410156, 1.6696522235870361, 449.5962219238281, 339.1593322753906] | 
11 | [401.1459045410156, 2.4297213554382324, 448.4211120605469, 341.7737121582031] | 

11 | [399.678466796875, 2.995532751083374, 447.2471008300781, 343.4522705078125] | 
11 | [399.143798828125, 2.5468783378601074, 446.8365173339844, 341.2082824707031] | 12 | [340.8044738769531, 3.0695297718048096, 397.5468444824219, 373.35870361328125] | 
11 | [397.06219482421875, 3.052539825439453, 446.1591796875, 339.296630859375] | 12 | [338.2767639160156, 7.117877006530762, 394.7249755859375, 375.1794128417969] | 
11 | [396.0157165527344, 3.0913286209106445, 445.20513916015625, 337.6261901855469] | 12 | [337.113525390625, 5.297158241271973, 391.3387451171875, 376.2784423828125] | 
11 | [396.1215515136719, 5.062277317047119, 445.056640625, 342.9411315917969] | 12 | [335.14617919921875, 7.100131988525391, 389.8792419433594, 382.92095947265625] | 
11 | [395.8561096191406, 3.171482563018799, 444.62371826171875, 340.18414306640625] | 12 | [334.4307556152344, 7.593875408172607, 389.106201171875, 388.5787658691406] | 
11 | [396.0947570800781, 4.635454177856445, 445.21917724609375, 351.07550048828125] | 12 | [333.8064880371094, 7.75603723526001, 388.74658203125, 391.7421875] | 
11 | [395.6185302734375, 5.156569480895996, 445.8042297363281, 354.0116271972656] | 12 | [332.78173828125, 7.402623176574707, 388.58453369140625, 392.740478515625] | 
11 | [394.91949462890625, 5.337635040283203, 445.95172119140625, 357.8163757324219] | 12 | [330.61474609375, 7.368256092071533, 388.3997802734375, 394.01141357421875] | 
11 | [394.1900939941406, 5.016110897064209, 446.35986328125, 359.7861022949219] | 12 | [329.04779052734375, 7.302251815795898, 388.06451416015625, 394.994384765625] | 
11 | [393.4215393066406, 5.462889671325684, 446.5479736328125, 361.9932861328125] | 12 | [328.4296875, 7.3231682777404785, 387.70294189453125, 397.2423095703125] | 
11 | [392.7428894042969, 6.241671085357666, 446.36480712890625, 362.4873046875] | 12 | [326.8020324707031, 6.581088066101074, 387.4741516113281, 400.49383544921875] | 
11 | [392.628173828125, 5.456008434295654, 446.3122253417969, 360.0919494628906] | 12 | [325.86944580078125, 5.718417644500732, 387.4705810546875, 404.9073181152344] | 
11 | [392.1583251953125, 5.953663349151611, 446.3171691894531, 359.9054870605469] | 12 | [325.0238342285156, 5.405517578125, 387.238037109375, 412.2610778808594] | 
11 | [391.0832214355469, 5.597166538238525, 446.049072265625, 358.9439392089844] | 12 | [323.3771667480469, 5.134588241577148, 386.35137939453125, 416.86572265625] | 
11 | [390.89215087890625, 5.034173488616943, 445.6872253417969, 357.81280517578125] | 12 | [322.222412109375, 4.586306571960449, 386.9748840332031, 418.8870849609375] | 
11 | [390.31732177734375, 4.603542327880859, 445.6225280761719, 358.52386474609375] | 12 | [320.2916259765625, 4.06503963470459, 386.84832763671875, 420.40960693359375] | 
11 | [388.17828369140625, 4.4095892906188965, 445.6739196777344, 358.7970275878906] | 12 | [317.2784118652344, 4.057608604431152, 384.54541015625, 425.11712646484375] | 
11 | [385.9005432128906, 4.258729457855225, 445.1199035644531, 358.8658447265625] | 12 | [314.83453369140625, 4.176100254058838, 381.7966613769531, 428.9240417480469] | 
11 | [384.8868103027344, 4.094812870025635, 444.89215087890625, 360.0345764160156] | 12 | [313.685302734375, 3.1977035999298096, 380.29638671875, 430.4214172363281] | 
11 | [383.5107421875, 4.940235137939453, 444.06048583984375, 361.9932861328125] | 12 | [311.4133605957031, 2.3507566452026367, 379.2747802734375, 433.0888671875] | 
11 | [380.97076416015625, 5.7731499671936035, 440.9121398925781, 362.0318603515625] | 12 | [308.6697082519531, 2.850602388381958, 378.7559814453125, 436.151123046875] | 
12 | [304.689208984375, 3.1207382678985596, 377.2947998046875, 442.1946716308594] | 
12 | [303.5052185058594, 4.185619354248047, 376.1899108886719, 447.7334899902344] | 
12 | [300.31988525390625, 4.458718776702881, 375.2537536621094, 452.8836669921875] | 11 | [376.98211669921875, 5.299853801727295, 435.0428771972656, 367.1611328125] | 
12 | [291.8666687011719, 3.4996144771575928, 373.7879333496094, 459.8022155761719] | 11 | [374.44537353515625, 1.4070826768875122, 434.06329345703125, 373.93975830078125] | 
12 | [287.5589904785156, 3.1175296306610107, 372.7566223144531, 466.029541015625] | 
12 | [284.90081787109375, 4.064589977264404, 372.0561828613281, 471.79205322265625] | 11 | [367.6514587402344, 0.0, 427.75543212890625, 378.3218994140625] | 
12 | [279.4509582519531, 4.958883762359619, 367.3267517089844, 475.1939697265625] | 11 | [362.43975830078125, 0.0, 424.6898193359375, 379.309326171875] | 
12 | [273.2900390625, 4.654026985168457, 363.7544860839844, 478.070068359375] | 11 | [359.7554931640625, 2.733358144760132, 421.2080383300781, 387.3866882324219] | 
12 | [267.7236022949219, 4.974796772003174, 359.17822265625, 482.01800537109375] | 11 | [356.25030517578125, 4.178976535797119, 418.9974060058594, 391.5077209472656] | 
12 | [261.8485107421875, 5.365988254547119, 351.8012390136719, 486.96295166015625] | 11 | [351.9516296386719, 4.818505764007568, 414.7914733886719, 395.3902893066406] | 
12 | [257.63665771484375, 10.989477157592773, 344.27099609375, 493.8225402832031] | 11 | [346.6513366699219, 4.595361232757568, 410.8498840332031, 395.0389099121094] | 
12 | [246.26748657226562, 8.311245918273926, 338.1468505859375, 497.8465270996094] | 
12 | [242.85279846191406, 6.646999835968018, 334.9064636230469, 501.7042541503906] | 
12 | [237.39874267578125, 5.011720657348633, 333.02178955078125, 514.8500366210938] | 
12 | [232.61386108398438, 8.93670654296875, 332.2362060546875, 519.6514892578125] | 11 | [328.90899658203125, 3.4266936779022217, 401.93670654296875, 408.3364562988281] | 
12 | [228.52740478515625, 8.992192268371582, 331.6873779296875, 523.138427734375] | 11 | [325.0215759277344, 3.2850217819213867, 400.1845703125, 411.6335754394531] | 
12 | [223.4218292236328, 8.670382499694824, 329.705810546875, 527.3096313476562] | 11 | [320.9471435546875, 3.3268239498138428, 396.3507080078125, 412.06488037109375] | 
12 | [219.2835693359375, 7.900888919830322, 327.229736328125, 535.7025146484375] | 11 | [317.39154052734375, 4.057294845581055, 393.36907958984375, 412.50482177734375] | 
12 | [214.07168579101562, 5.300041675567627, 324.2269287109375, 543.0587768554688] | 11 | [315.28082275390625, 4.385461807250977, 388.9483947753906, 412.1102294921875] | 
12 | [209.5107421875, 5.441340923309326, 321.1894226074219, 558.7713623046875] | 11 | [313.9431457519531, 4.015654563903809, 387.0862121582031, 417.501708984375] | 
12 | [201.32708740234375, 5.82245397567749, 317.6390686035156, 566.64453125] | 11 | [312.1224365234375, 4.071234703063965, 382.7380065917969, 427.6811828613281] | 
12 | [194.1165008544922, 5.550184726715088, 312.0911560058594, 573.7609252929688] | 11 | [308.6730041503906, 3.217733144760132, 379.6500244140625, 434.79901123046875] | 
12 | [187.7223663330078, 6.984400272369385, 309.3670654296875, 585.6002197265625] | 11 | [303.9770812988281, 3.7637622356414795, 377.12139892578125, 443.7849426269531] | 
12 | [184.40704345703125, 8.123282432556152, 305.0079650878906, 599.9929809570312] | 11 | [299.55023193359375, 2.7736639976501465, 376.36553955078125, 446.6591491699219] | 
12 | [179.5098114013672, 8.124994277954102, 301.787841796875, 607.2852172851562] | 11 | [294.4242248535156, 1.8116968870162964, 375.5844421386719, 452.63848876953125] | 
12 | [171.54476928710938, 6.587772369384766, 296.8582763671875, 611.3709106445312] | 11 | [289.999755859375, 0.6453340649604797, 375.26251220703125, 459.5317077636719] | 
12 | [162.65916442871094, 6.1132402420043945, 293.5040588378906, 613.9059448242188] | 11 | [285.4903869628906, 0.38775667548179626, 372.23126220703125, 465.2514953613281] | 
12 | [152.6438751220703, 7.046706676483154, 288.97442626953125, 621.1654663085938] | 11 | [282.1260070800781, 1.4336678981781006, 368.8534240722656, 464.3645324707031] | 
12 | [142.67910766601562, 6.7563347816467285, 283.2662048339844, 622.4029541015625] | 11 | [279.58135986328125, 0.7859777212142944, 366.1014099121094, 467.51824951171875] | 
12 | [137.28001403808594, 5.129584789276123, 279.23883056640625, 625.40478515625] | 11 | [274.7917785644531, 0.0, 362.92919921875, 470.25836181640625] | 
12 | [125.16608428955078, 2.8364040851593018, 272.6150207519531, 631.32666015625] | 11 | [269.8465881347656, 0.0, 359.1082763671875, 471.6612243652344] | 13 | [576.0512084960938, 6.541455268859863, 612.5293579101562, 269.2222900390625] | 
12 | [116.21955871582031, 4.253820419311523, 270.990478515625, 623.5316162109375] | 11 | [264.6701354980469, 0.0, 353.8656005859375, 475.2367858886719] | 13 | [574.3846435546875, 5.260494232177734, 612.155517578125, 269.7767639160156] | 
12 | [104.18244171142578, 6.257628917694092, 262.753662109375, 619.50244140625] | 11 | [260.8724365234375, 0.0, 349.9300842285156, 481.00128173828125] | 13 | [572.7303466796875, 4.651583671569824, 609.9629516601562, 269.8208312988281] | 
12 | [97.07223510742188, 6.949606418609619, 252.89393615722656, 626.6561889648438] | 11 | [252.58389282226562, 0.8369337320327759, 340.7235412597656, 485.6748352050781] | 
12 | [80.80290985107422, 6.67713737487793, 248.1986846923828, 620.79248046875] | 11 | [243.11590576171875, 1.1766489744186401, 335.27703857421875, 489.2788391113281] | 13 | [559.7366333007812, 8.32630729675293, 603.1142578125, 268.8299560546875] | 
12 | [65.13689422607422, 6.253912448883057, 242.7918701171875, 631.5166015625] | 11 | [235.86459350585938, 3.213655948638916, 332.97442626953125, 493.4237365722656] | 13 | [555.4088745117188, 9.39493179321289, 600.641845703125, 269.2693786621094] | 
12 | [55.39366149902344, 8.60973834991455, 238.85763549804688, 633.3603515625] | 11 | [230.2383575439453, 3.8576645851135254, 329.2391052246094, 500.6850280761719] | 13 | [553.3314819335938, 9.633452415466309, 599.5512084960938, 271.3807067871094] | 
12 | [39.50556945800781, 8.402266502380371, 231.7881622314453, 628.8366088867188] | 11 | [222.29840087890625, 3.874253034591675, 323.5538330078125, 510.7730407714844] | 13 | [551.6648559570312, 9.95592212677002, 595.5039672851562, 270.1510925292969] | 
12 | [25.31226348876953, 7.4910712242126465, 216.0782470703125, 632.5922241210938] | 11 | [217.06610107421875, 6.708420753479004, 318.86260986328125, 513.1322631835938] | 13 | [549.900390625, 10.581727981567383, 593.0393676757812, 270.7701721191406] | 
12 | [12.923224449157715, 5.222562313079834, 208.80917358398438, 638.3255004882812] | 11 | [214.8531036376953, 7.818093299865723, 316.2226257324219, 523.4234008789062] | 13 | [544.9329223632812, 11.14430046081543, 587.4754028320312, 271.98883056640625] | 
12 | [4.516768932342529, 5.650586128234863, 200.27027893066406, 638.286865234375] | 11 | [209.78619384765625, 8.347296714782715, 311.1875, 528.2139282226562] | 13 | [544.2618408203125, 11.854819297790527, 585.1992797851562, 272.41925048828125] | 
12 | [0.0, 5.692282676696777, 190.9862518310547, 637.7347412109375] | 11 | [200.68544006347656, 7.704092979431152, 305.9512634277344, 534.5115966796875] | 13 | [539.9554443359375, 10.671042442321777, 582.41259765625, 272.3935546875] | 
12 | [0.0, 6.38681697845459, 174.7268524169922, 639.2764892578125] | 11 | [193.9037322998047, 8.248579025268555, 303.7369689941406, 537.4369506835938] | 13 | [535.6312255859375, 8.627273559570312, 580.7587280273438, 272.494140625] | 
12 | [0.0, 6.086128234863281, 173.27647399902344, 640.0] | 11 | [188.80142211914062, 6.792440414428711, 298.87286376953125, 552.5521850585938] | 13 | [532.6826171875, 8.982525825500488, 579.6107177734375, 272.83868408203125] | 
12 | [0.0, 5.201785087585449, 170.43031311035156, 640.0] | 11 | [184.47161865234375, 5.966887474060059, 294.04815673828125, 559.267822265625] | 13 | [532.484130859375, 12.027847290039062, 578.8611450195312, 274.16131591796875] | 
12 | [0.0, 4.848505020141602, 168.5985107421875, 640.0] | 11 | [177.01844787597656, 4.509231090545654, 292.2256164550781, 564.6845092773438] | 13 | [531.5679931640625, 11.170799255371094, 576.3342895507812, 274.7557678222656] | 
12 | [0.0, 5.3333845138549805, 168.2020263671875, 640.0] | 11 | [166.35812377929688, 2.2491674423217773, 288.1383972167969, 567.3505859375] | 13 | [529.5270385742188, 11.230462074279785, 572.157958984375, 276.6923522949219] | 
12 | [0.0, 6.09561824798584, 163.1611328125, 640.0] | 11 | [161.77198791503906, 3.9212148189544678, 288.40606689453125, 574.4231567382812] | 13 | [525.9138793945312, 8.36379623413086, 569.7852783203125, 276.111572265625] | 
12 | [0.0, 5.499586582183838, 157.5294647216797, 640.0] | 11 | [152.06228637695312, 1.2751251459121704, 276.9178161621094, 577.5906372070312] | 13 | [523.5205688476562, 9.918074607849121, 567.1412963867188, 275.5679626464844] | 
11 | [143.42752075195312, 0.14600272476673126, 267.0830993652344, 582.8904418945312] | 13 | [522.1585083007812, 10.049177169799805, 564.8450927734375, 277.05950927734375] | 
11 | [134.00537109375, 0.4317340552806854, 263.1624450683594, 591.0769653320312] | 13 | [519.3324584960938, 17.156471252441406, 561.1141967773438, 278.80029296875] | 
11 | [121.30622863769531, 0.38822847604751587, 259.606689453125, 597.17333984375] | 13 | [514.9247436523438, 18.1348934173584, 559.26318359375, 286.6194763183594] | 14 | [564.6870727539062, 24.951047897338867, 592.30615234375, 279.84991455078125] | 
11 | [113.2236099243164, 1.771315336227417, 258.124755859375, 605.9647827148438] | 13 | [512.0261840820312, 18.662860870361328, 557.8872680664062, 287.56842041015625] | 14 | [563.64794921875, 26.495317459106445, 591.8651733398438, 283.3746032714844] | 12 | [0.0, 6.156255722045898, 123.12381744384766, 640.0] | 
11 | [105.58903503417969, 2.5192272663116455, 253.55978393554688, 608.1690063476562] | 13 | [510.9478454589844, 19.3553524017334, 557.4850463867188, 289.7948303222656] | 14 | [563.1146850585938, 27.283979415893555, 591.916748046875, 285.3395080566406] | 
11 | [99.44895935058594, 2.614755392074585, 243.32423400878906, 610.3935546875] | 13 | [509.46221923828125, 20.90465545654297, 555.5562744140625, 290.1994934082031] | 14 | [560.6754150390625, 28.71500587463379, 592.0197143554688, 286.34185791015625] | 
11 | [91.59174346923828, 2.018031597137451, 238.5301513671875, 612.5413208007812] | 13 | [506.96392822265625, 16.77690315246582, 551.6019897460938, 293.8741149902344] | 14 | [557.7383422851562, 28.928272247314453, 591.8768310546875, 286.8919372558594] | 
11 | [80.39225769042969, 0.6173399090766907, 242.0270538330078, 611.027587890625] | 13 | [505.6682434082031, 15.241843223571777, 550.0181884765625, 296.1669921875] | 14 | [555.970947265625, 28.808639526367188, 592.3057250976562, 289.0942077636719] | 
11 | [69.23028564453125, 1.945658802986145, 242.10379028320312, 622.0254516601562] | 13 | [503.13140869140625, 18.154390335083008, 546.91845703125, 293.80322265625] | 14 | [554.2977294921875, 29.7485408782959, 591.158203125, 286.31890869140625] | 
11 | [57.47835159301758, 2.832552909851074, 231.39443969726562, 616.4490356445312] | 13 | [500.8152160644531, 18.588254928588867, 544.3250732421875, 293.36083984375] | 14 | [552.7457275390625, 30.0489444732666, 589.7659301757812, 285.6814880371094] | 
